# Simulation 2 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 889 data points written for 53 variables.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.105,230.003,10.881,-9.744,11.505,9.754,23.191,0.007,23.191,0.018,3.739,0.449,52.671,-1.525,9.812,8.75,0,16.023,-0.005,621.564,0.035,1.56E-04,54.65,44.439,2.484,0.04,7.63E+05,0,0.097,0.565,0.653,0.415,0.029,0.12,1.785,4.266,-3.91E-04,0,0,0,0,0.167,0.001,4.111,13.273,61.21,0.02,4.622,12.855,974.546,339.089,0.01,0.755
6.115,230.111,10.783,-9.747,11.412,9.757,23.229,0.007,23.229,0.018,3.735,0.435,52.671,-1.525,9.812,8.636,0,16.444,-0.004,621.564,0.035,1.56E-04,54.697,44.439,2.495,0.04,7.56E+05,0,0.095,0.565,0.652,0.416,0.029,0.12,1.753,4.196,-1.97E-05,0,0,0,0,0.179,0.001,4.111,13.273,61.048,0.02,4.566,12.854,974.533,339.089,0.01,0.756
6.125,230.218,10.686,-9.75,11.318,9.759,23.266,0.007,23.266,0.018,3.731,0.421,52.671,-1.525,9.812,8.518,0,16.851,-0.004,621.564,0.035,1.56E-04,54.745,44.439,2.507,0.04,7.50E+05,0,0.093,0.566,0.651,0.416,0.029,0.12,1.721,4.124,2.63E-04,0,0,0,0,0.191,0.001,4.111,13.273,60.881,0.02,4.509,12.854,974.521,339.088,0.01,0.756
6.135,230.325,10.588,-9.754,11.225,9.762,23.303,0.007,23.303,0.018,3.727,0.407,52.671,-1.525,9.812,8.398,0,17.245,-0.004,621.564,0.035,1.56E-04,54.795,44.439,2.519,0.039,7.44E+05,0,0.092,0.567,0.65,0.417,0.029,0.12,1.689,4.051,4.54E-04,0,0,0,0,0.204,0.001,4.111,13.273,60.711,0.02,4.453,12.853,974.508,339.088,0.01,0.757
6.145,230.43,10.491,-9.757,11.132,9.765,23.34,0.007,23.34,0.018,3.723,0.394,52.671,-1.525,9.812,8.276,0,17.625,-0.004,621.564,0.035,1.56E-04,54.846,44.439,2.532,0.039,7.37E+05,0,0.09,0.567,0.649,0.418,0.029,0.12,1.656,3.976,4.24E-04,0,0,0,0,0.217,0.001,4.111,13.273,60.537,0.02,4.397,12.852,974.496,339.087,0.01,0.758
6.155,230.535,10.393,-9.757,11.038,9.765,23.378,0.007,23.378,0.018,3.719,0.386,52.671,-1.525,9.812,8.235,0,17.992,-0.004,621.564,0.035,1.56E-04,54.863,44.439,2.536,0.039,7.32E+05,0,0.089,0.568,0.649,0.418,0.029,0.12,1.645,3.943,-6.54E-05,0,0,0,0,0.229,0.001,4.111,13.273,60.358,0.02,4.365,12.852,974.484,339.087,0.01,0.76
6.165,230.638,10.296,-9.756,10.945,9.763,23.415,0.007,23.415,0.018,3.715,0.384,52.671,-1.525,9.812,8.293,0,18.356,-0.004,621.564,0.035,1.56E-04,54.839,44.439,2.53,0.039,7.27E+05,0,0.088,0.568,0.65,0.418,0.029,0.12,1.661,3.96,3.55E-04,0,0,0,0,0.242,0.001,4.111,13.273,60.177,0.02,4.363,12.851,974.472,339.087,0.01,0.76
6.175,230.741,10.198,-9.754,10.852,9.761,23.452,0.007,23.452,0.018,3.711,0.382,52.671,-1.525,9.812,8.349,0,18.717,-0.004,621.564,0.035,1.56E-04,54.815,44.439,2.524,0.038,7.23E+05,0,0.087,0.568,0.651,0.419,0.029,0.12,1.676,3.976,-4.66E-04,0,0,0,0,0.254,0.001,4.111,13.273,59.991,0.02,4.36,12.85,974.46,339.086,0.01,0.762
6.185,230.842,10.1,-9.752,10.759,9.759,23.489,0.007,23.489,0.018,3.707,0.38,52.671,-1.525,9.812,8.406,0,19.074,-0.004,621.564,0.035,1.56E-04,54.792,44.439,2.518,0.038,7.18E+05,0,0.086,0.569,0.653,0.419,0.029,0.12,1.691,3.991,-4.98E-04,0,0,0,0,0.267,0.001,4.111,13.273,59.802,0.02,4.357,12.85,974.448,339.086,0.01,0.764
6.195,230.943,10.003,-9.75,10.666,9.757,23.526,0.007,23.526,0.018,3.703,0.378,52.671,-1.525,9.812,8.462,0,19.428,-0.004,621.564,0.035,1.56E-04,54.768,44.439,2.513,0.038,7.14E+05,0,0.085,0.569,0.654,0.42,0.029,0.12,1.706,4.006,-4.09E-05,0,0,0,0,0.281,0.001,4.111,13.273,59.61,0.02,4.354,12.849,974.436,339.085,0.01,0.765
6.205,231.042,9.905,-9.747,10.574,9.755,23.563,0.007,23.563,0.018,3.7,0.377,52.671,-1.525,9.812,8.54,0,19.779,-0.004,621.564,0.035,1.56E-04,54.736,44.439,2.505,0.038,7.10E+05,0,0.084,0.57,0.656,0.42,0.029,0.12,1.727,4.032,-2.71E-04,0,0,0,0,0.295,0.001,4.111,13.273,59.414,0.02,4.358,12.848,974.424,339.085,0.01,0.766
6.215,231.141,9.808,-9.744,10.481,9.752,23.6,0.007,23.6,0.018,3.696,0.378,52.671,-1.525,9.812,8.646,0,20.13,-0.004,621.564,0.035,1.56E-04,54.692,44.439,2.494,0.037,7.06E+05,0,0.084,0.57,0.658,0.421,0.029,0.12,1.756,4.072,-3.67E-04,0,0,0,0,0.308,0.001,4.111,13.273,59.214,0.02,4.37,12.848,974.413,339.085,0.01,0.766
6.225,231.238,9.711,-9.741,10.389,9.748,23.637,0.007,23.637,0.018,3.692,0.379,52.671,-1.525,9.812,8.752,0,20.48,-0.004,621.564,0.035,1.56E-04,54.649,44.439,2.484,0.037,7.02E+05,0,0.083,0.571,0.66,0.421,0.029,0.12,1.785,4.11,4.58E-04,0,0,0,0,0.323,0.001,4.111,13.273,59.011,0.02,4.381,12.847,974.401,339.084,0.01,0.767
6.235,231.335,9.613,-9.738,10.296,9.745,23.674,0.007,23.674,0.018,3.688,0.38,52.671,-1.525,9.812,8.857,0,20.83,-0.004,621.564,0.035,1.56E-04,54.607,44.439,2.473,0.037,6.98E+05,0,0.082,0.571,0.662,0.421,0.029,0.12,1.814,4.148,-1.83E-05,0,0,0,0,0.338,0.001,4.111,13.273,58.805,0.02,4.393,12.846,974.39,339.084,0.01,0.767
6.245,231.431,9.516,-9.735,10.204,9.742,23.711,0.007,23.711,0.018,3.684,0.38,52.671,-1.525,9.812,8.962,0,21.179,-0.004,621.564,0.035,1.56E-04,54.565,44.439,2.463,0.037,6.94E+05,0,0.082,0.571,0.664,0.422,0.029,0.12,1.843,4.186,2.24E-04,0,0,0,0,0.353,9.98E-04,4.111,13.273,58.595,0.02,4.405,12.846,974.379,339.083,0.01,0.768
6.255,231.525,9.418,-9.735,10.112,9.742,23.748,0.007,23.748,0.018,3.681,0.374,52.671,-1.525,9.812,8.944,0,21.527,-0.004,621.564,0.035,1.56E-04,54.572,44.439,2.465,0.037,6.89E+05,0,0.08,0.572,0.664,0.422,0.029,0.12,1.838,4.16,3.82E-04,0,0,0,0,0.37,9.91E-04,4.111,13.273,58.381,0.02,4.381,12.845,974.368,339.083,0.01,0.769
6.265,231.619,9.321,-9.739,10.02,9.746,23.784,0.007,23.784,0.018,3.677,0.359,52.671,-1.525,9.812,8.779,0,21.859,-0.003,621.564,0.035,1.56E-04,54.638,44.439,2.481,0.036,6.82E+05,0,0.079,0.572,0.663,0.423,0.029,0.12,1.792,4.058,1.35E-04,0,0,0,0,0.389,9.83E-04,4.111,13.273,58.164,0.02,4.316,12.844,974.357,339.083,0.01,0.769
6.275,231.712,9.224,-9.744,9.928,9.75,23.821,0.008,23.821,0.018,3.673,0.344,52.671,-1.525,9.812,8.613,0,22.179,-0.003,621.564,0.035,1.56E-04,54.706,44.439,2.497,0.036,6.76E+05,0,0.077,0.573,0.661,0.424,0.029,0.12,1.747,3.955,2.61E-04,0,0,0,0,0.408,9.76E-04,4.111,13.273,57.944,0.02,4.251,12.844,974.346,339.082,0.01,0.77
6.285,231.803,9.126,-9.748,9.837,9.753,23.858,0.008,23.858,0.018,3.67,0.33,52.671,-1.525,9.812,8.445,0,22.484,-0.003,621.564,0.035,1.56E-04,54.775,44.439,2.514,0.036,6.69E+05,0,0.075,0.574,0.659,0.425,0.029,0.12,1.702,3.85,-2.50E-04,0,0,0,0,0.428,9.68E-04,4.111,13.273,57.721,0.02,4.186,12.843,974.335,339.082,0.01,0.77
6.295,231.894,9.029,-9.752,9.745,9.757,23.895,0.008,23.895,0.018,3.667,0.316,52.671,-1.525,9.812,8.276,0,22.775,-0.003,621.564,0.035,1.56E-04,54.846,44.439,2.532,0.035,6.63E+05,0,0.074,0.575,0.658,0.426,0.029,0.12,1.656,3.745,-1.30E-04,0,0,0,0,0.448,9.61E-04,4.111,13.273,57.494,0.02,4.121,12.843,974.324,339.082,0.01,0.771
6.305,231.984,8.931,-9.753,9.653,9.758,23.931,0.008,23.931,0.018,3.664,0.309,52.671,-1.525,9.812,8.23,0,23.052,-0.002,621.564,0.035,1.56E-04,54.865,44.439,2.536,0.035,6.57E+05,0,0.072,0.575,0.658,0.426,0.029,0.12,1.644,3.704,-1.42E-04,0,0,0,0,0.466,9.53E-04,4.111,13.273,57.265,0.02,4.09,12.842,974.314,339.081,0.01,0.772
6.315,232.073,8.834,-9.75,9.562,9.755,23.968,0.008,23.968,0.018,3.661,0.309,52.671,-1.525,9.812,8.331,0,23.329,-0.002,621.564,0.035,1.56E-04,54.822,44.439,2.526,0.035,6.53E+05,0,0.072,0.576,0.66,0.427,0.029,0.12,1.671,3.738,2.01E-04,0,0,0,0,0.483,9.46E-04,4.111,13.273,57.033,0.02,4.099,12.842,974.303,339.081,0.01,0.773
6.325,232.161,8.736,-9.747,9.471,9.752,24.004,0.008,24.004,0.018,3.658,0.31,52.671,-1.525,9.812,8.433,0,23.604,-0.002,621.564,0.035,1.56E-04,54.78,44.439,2.515,0.034,6.50E+05,0,0.071,0.576,0.662,0.427,0.029,0.12,1.698,3.772,-3.29E-04,0,0,0,0,0.501,9.39E-04,4.111,13.273,56.799,0.02,4.108,12.841,974.293,339.081,0.01,0.773
6.335,232.247,8.639,-9.744,9.38,9.749,24.041,0.008,24.041,0.018,3.655,0.31,52.671,-1.525,9.812,8.537,0,23.879,-0.002,621.564,0.035,1.56E-04,54.737,44.439,2.505,0.034,6.46E+05,0,0.071,0.577,0.664,0.428,0.029,0.12,1.726,3.806,-4.19E-04,0,0,0,0,0.518,9.31E-04,4.111,13.273,56.561,0.02,4.117,12.84,974.283,339.08,0.01,0.775
6.345,232.333,8.541,-9.742,9.289,9.747,24.077,0.008,24.077,0.018,3.651,0.31,52.671,-1.525,9.812,8.641,0,24.153,-0.002,621.564,0.035,1.56E-04,54.694,44.439,2.495,0.034,6.42E+05,0,0.07,0.577,0.666,0.428,0.029,0.12,1.755,3.84,-6.78E-05,0,0,0,0,0.537,9.24E-04,4.111,13.273,56.321,0.02,4.126,12.84,974.273,339.08,0.01,0.776
6.355,232.418,8.444,-9.737,9.198,9.742,24.114,0.008,24.114,0.018,3.648,0.314,52.671,-1.525,9.812,8.82,0,24.426,-0.002,621.564,0.035,1.56E-04,54.622,44.439,2.477,0.034,6.39E+05,0,0.07,0.578,0.669,0.429,0.029,0.12,1.803,3.913,4.13E-04,0,0,0,0,0.554,9.17E-04,4.111,13.273,56.078,0.02,4.155,12.839,974.263,339.08,0.01,0.776
6.365,232.502,8.347,-9.73,9.108,9.735,24.15,0.008,24.15,0.018,3.645,0.322,52.671,-1.525,9.812,9.084,0,24.706,-0.002,621.564,0.035,1.56E-04,54.516,44.439,2.451,0.034,6.37E+05,0,0.07,0.578,0.674,0.429,0.029,0.12,1.877,4.03,4.24E-04,0,0,0,0,0.57,9.09E-04,4.111,13.273,55.833,0.02,4.207,12.839,974.253,339.079,0.01,0.777
6.375,232.585,8.249,-9.723,9.017,9.728,24.187,0.008,24.187,0.018,3.642,0.33,52.671,-1.525,9.812,9.349,0,24.991,-0.003,621.564,0.035,1.56E-04,54.413,44.439,2.426,0.034,6.35E+05,0,0.07,0.578,0.678,0.429,0.029,0.12,1.951,4.147,-4.17E-04,0,0,0,0,0.588,9.02E-04,4.111,13.273,55.584,0.02,4.259,12.838,974.243,339.079,0.01,0.777
6.385,232.667,8.152,-9.715,8.927,9.721,24.223,0.008,24.223,0.018,3.639,0.338,52.671,-1.525,9.812,9.614,0,25.283,-0.003,621.564,0.035,1.56E-04,54.313,44.439,2.402,0.034,6.33E+05,0,0.07,0.579,0.683,0.43,0.029,0.12,2.027,4.262,3.96E-04,0,0,0,0,0.605,8.95E-04,4.111,13.273,55.333,0.02,4.312,12.838,974.234,339.079,0.01,0.78
6.395,232.748,8.055,-9.708,8.837,9.714,24.26,0.008,24.26,0.018,3.635,0.347,52.671,-1.525,9.812,9.878,0,25.581,-0.003,621.564,0.035,1.56E-04,54.214,44.439,2.378,0.033,6.31E+05,0,0.07,0.579,0.687,0.43,0.029,0.12,2.103,4.378,2.97E-05,0,0,0,0,0.623,8.88E-04,4.111,13.273,55.078,0.02,4.364,12.837,974.224,339.078,0.01,0.781
6.405,232.828,7.958,-9.702,8.747,9.709,24.296,0.008,24.296,0.019,3.632,0.351,52.671,-1.525,9.812,10.07,0,25.885,-0.003,621.564,0.035,1.56E-04,54.144,44.439,2.361,0.033,6.28E+05,0,0.069,0.579,0.69,0.43,0.029,0.12,2.159,4.454,3.96E-04,0,0,0,0,0.644,8.81E-04,4.111,13.273,54.821,0.02,4.396,12.837,974.215,339.078,0.01,0.782
6.415,232.907,7.861,-9.699,8.658,9.706,24.332,0.008,24.332,0.019,3.628,0.351,52.671,-1.525,9.812,10.178,0,26.187,-0.003,621.564,0.035,1.56E-04,54.106,44.439,2.351,0.033,6.25E+05,0,0.069,0.58,0.692,0.431,0.029,0.12,2.191,4.486,-3.40E-05,0,0,0,0,0.666,8.73E-04,4.111,13.273,54.561,0.02,4.404,12.836,974.206,339.078,0.01,0.782
6.425,232.986,7.764,-9.696,8.568,9.703,24.369,0.008,24.369,0.019,3.625,0.35,52.671,-1.525,9.812,10.287,0,26.489,-0.003,621.564,0.035,1.56E-04,54.067,44.439,2.342,0.033,6.21E+05,0,0.068,0.58,0.694,0.431,0.029,0.12,2.223,4.518,1.92E-05,0,0,0,0,0.69,8.66E-04,4.111,13.273,54.297,0.02,4.412,12.836,974.196,339.077,0.01,0.783
6.435,233.063,7.667,-9.693,8.479,9.7,24.405,0.008,24.405,0.019,3.621,0.35,52.671,-1.525,9.812,10.397,0,26.789,-0.003,621.564,0.035,1.56E-04,54.028,44.439,2.333,0.033,6.17E+05,0,0.068,0.581,0.697,0.432,0.029,0.12,2.256,4.549,2.70E-04,0,0,0,0,0.714,8.59E-04,4.111,13.273,54.031,0.02,4.42,12.835,974.187,339.077,0.01,0.783
6.445,233.139,7.57,-9.69,8.39,9.697,24.441,0.008,24.441,0.019,3.618,0.35,52.671,-1.525,9.812,10.508,0,27.088,-0.003,621.564,0.035,1.56E-04,53.989,44.439,2.323,0.033,6.14E+05,0,0.067,0.581,0.699,0.432,0.029,0.12,2.29,4.581,5.52E-05,0,0,0,0,0.738,8.52E-04,4.111,13.273,53.762,0.02,4.429,12.835,974.178,339.077,0.01,0.784
6.455,233.214,7.473,-9.689,8.301,9.695,24.477,0.008,24.477,0.019,3.614,0.347,52.671,-1.525,9.812,10.565,0,27.386,-0.003,621.564,0.035,1.56E-04,53.969,44.439,2.318,0.032,6.10E+05,0,0.066,0.582,0.7,0.433,0.029,0.12,2.307,4.583,-4.71E-04,0,0,0,0,0.764,8.45E-04,4.111,13.273,53.489,0.02,4.421,12.834,974.17,339.076,0.01,0.785
6.465,233.288,7.376,-9.689,8.213,9.695,24.513,0.008,24.513,0.019,3.611,0.341,52.671,-1.525,9.812,10.557,0,27.677,-0.002,621.564,0.035,1.56E-04,53.971,44.439,2.319,0.032,6.05E+05,0,0.065,0.583,0.701,0.434,0.029,0.12,2.305,4.55,-4.42E-04,0,0,0,0,0.793,8.38E-04,4.111,13.273,53.214,0.02,4.395,12.834,974.161,339.076,0.01,0.787
6.475,233.362,7.279,-9.69,8.124,9.696,24.549,0.008,24.549,0.019,3.607,0.335,52.671,-1.525,9.812,10.552,0,27.961,-0.002,621.564,0.035,1.56E-04,53.973,44.439,2.319,0.032,6.00E+05,0,0.064,0.583,0.702,0.434,0.029,0.12,2.303,4.518,2.50E-04,0,0,0,0,0.823,8.31E-04,4.111,13.273,52.936,0.02,4.369,12.833,974.152,339.076,0.01,0.788
6.485,233.434,7.183,-9.691,8.036,9.696,24.585,0.008,24.585,0.019,3.604,0.329,52.671,-1.525,9.812,10.548,0,28.239,-0.002,621.564,0.035,1.56E-04,53.975,44.439,2.32,0.032,5.95E+05,0,0.064,0.584,0.703,0.435,0.029,0.12,2.302,4.486,3.20E-04,0,0,0,0,0.853,8.24E-04,4.111,13.273,52.655,0.02,4.343,12.833,974.144,339.076,0.01,0.788
6.495,233.505,7.086,-9.691,7.948,9.696,24.621,0.008,24.621,0.019,3.601,0.323,52.671,-1.525,9.812,10.546,0,28.51,-0.002,621.564,0.035,1.56E-04,53.975,44.439,2.32,0.031,5.90E+05,0,0.063,0.585,0.704,0.436,0.029,0.12,2.301,4.454,-2.77E-04,0,0,0,0,0.884,8.17E-04,4.111,13.273,52.371,0.02,4.317,12.832,974.135,339.075,0.01,0.789
6.505,233.576,6.989,-9.69,7.86,9.695,24.657,0.008,24.657,0.019,3.597,0.32,52.671,-1.525,9.812,10.611,0,28.776,-0.002,621.564,0.035,1.56E-04,53.953,44.439,2.314,0.031,5.86E+05,0,0.062,0.585,0.705,0.436,0.029,0.12,2.321,4.458,2.54E-04,0,0,0,0,0.913,8.11E-04,4.111,13.273,52.084,0.02,4.309,12.832,974.127,339.075,0.01,0.79
6.515,233.645,6.892,-9.686,7.773,9.691,24.693,0.008,24.693,0.019,3.594,0.321,52.671,-1.525,9.812,10.752,0,29.041,-0.002,621.564,0.035,1.56E-04,53.904,44.439,2.302,0.031,5.83E+05,0,0.061,0.586,0.708,0.437,0.029,0.12,2.364,4.503,4.95E-05,0,0,0,0,0.94,8.04E-04,4.111,13.273,51.795,0.02,4.322,12.831,974.119,339.075,0.01,0.79
6.525,233.714,6.795,-9.682,7.686,9.688,24.729,0.008,24.729,0.019,3.591,0.322,52.671,-1.525,9.812,10.896,0,29.305,-0.002,621.564,0.035,1.56E-04,53.855,44.439,2.291,0.031,5.80E+05,0,0.061,0.586,0.711,0.437,0.029,0.12,2.408,4.548,1.90E-04,0,0,0,0,0.967,7.97E-04,4.111,13.273,51.504,0.02,4.335,12.831,974.111,339.074,0.01,0.791
6.535,233.781,6.698,-9.678,7.599,9.684,24.765,0.008,24.765,0.019,3.588,0.323,52.671,-1.525,9.812,11.042,0,29.57,-0.002,621.564,0.035,1.56E-04,53.806,44.439,2.279,0.031,5.77E+05,0,0.061,0.587,0.713,0.438,0.029,0.12,2.452,4.593,-1.67E-04,0,0,0,0,0.995,7.90E-04,4.111,13.273,51.209,0.02,4.348,12.83,974.103,339.074,0.01,0.791
6.545,233.847,6.601,-9.675,7.512,9.68,24.801,0.008,24.801,0.019,3.585,0.324,52.671,-1.525,9.812,11.189,0,29.834,-0.002,621.564,0.035,1.56E-04,53.757,44.439,2.267,0.03,5.74E+05,0,0.06,0.587,0.716,0.438,0.029,0.12,2.498,4.639,-4.19E-04,0,0,0,0,1.024,7.84E-04,4.111,13.273,50.912,0.02,4.36,12.83,974.095,339.074,0.01,0.792
6.555,233.913,6.505,-9.671,7.425,9.677,24.837,0.008,24.837,0.019,3.581,0.323,52.671,-1.525,9.812,11.312,0,30.098,-0.002,621.564,0.035,1.56E-04,53.717,44.439,2.257,0.03,5.71E+05,0,0.06,0.588,0.718,0.439,0.029,0.12,2.537,4.67,2.18E-05,0,0,0,0,1.054,7.77E-04,4.111,13.273,50.613,0.02,4.366,12.83,974.088,339.074,0.01,0.792
6.565,233.978,6.408,-9.669,7.339,9.675,24.873,0.008,24.873,0.019,3.578,0.322,52.671,-1.525,9.812,11.406,0,30.359,-0.002,621.564,0.035,1.56E-04,53.686,44.439,2.249,0.03,5.67E+05,0,0.059,0.588,0.72,0.44,0.029,0.12,2.566,4.686,-3.81E-04,0,0,0,0,1.087,7.70E-04,4.111,13.273,50.31,0.02,4.362,12.829,974.08,339.073,0.01,0.793
6.575,234.041,6.311,-9.667,7.253,9.672,24.908,0.008,24.908,0.019,3.575,0.32,52.671,-1.525,9.812,11.503,0,30.618,-0.001,621.564,0.035,1.56E-04,53.655,44.439,2.242,0.03,5.63E+05,0,0.058,0.589,0.722,0.44,0.029,0.12,2.597,4.701,4.22E-04,0,0,0,0,1.12,7.64E-04,4.111,13.273,50.005,0.02,4.359,12.829,974.073,339.073,0.01,0.793
6.585,234.104,6.215,-9.665,7.168,9.67,24.944,0.008,24.944,0.019,3.572,0.318,52.671,-1.525,9.812,11.602,0,30.875,-0.001,621.564,0.035,1.56E-04,53.623,44.439,2.234,0.03,5.60E+05,0,0.058,0.59,0.724,0.441,0.029,0.12,2.628,4.717,2.56E-04,0,0,0,0,1.153,7.57E-04,4.111,13.273,49.698,0.02,4.355,12.828,974.065,339.073,0.01,0.793
6.595,234.165,6.118,-9.663,7.083,9.668,24.98,0.008,24.98,0.019,3.569,0.317,52.671,-1.525,9.812,11.704,0,31.129,-0.001,621.564,0.035,1.56E-04,53.59,44.439,2.226,0.03,5.56E+05,0,0.057,0.59,0.726,0.441,0.029,0.12,2.66,4.735,3.60E-04,0,0,0,0,1.187,7.51E-04,4.111,13.273,49.388,0.02,4.352,12.828,974.058,339.073,0.01,0.794
6.605,234.226,6.021,-9.658,6.998,9.664,25.016,0.008,25.016,0.019,3.565,0.318,52.671,-1.525,9.812,11.867,0,31.381,-0.001,621.564,0.035,1.56E-04,53.539,44.439,2.214,0.029,5.53E+05,0,0.057,0.591,0.729,0.442,0.029,0.12,2.713,4.785,-3.56E-04,0,0,0,0,1.219,7.44E-04,4.111,13.273,49.075,0.02,4.365,12.828,974.051,339.072,0.01,0.795
6.615,234.286,5.925,-9.652,6.913,9.657,25.051,0.008,25.051,0.019,3.562,0.322,52.671,-1.525,9.812,12.101,0,31.636,-0.001,621.564,0.035,1.56E-04,53.466,44.439,2.196,0.029,5.51E+05,0,0.057,0.591,0.733,0.442,0.029,0.12,2.788,4.875,1.72E-05,0,0,0,0,1.247,7.38E-04,4.111,13.273,48.76,0.02,4.398,12.827,974.044,339.072,0.01,0.796
6.625,234.345,5.828,-9.645,6.829,9.651,25.087,0.008,25.087,0.019,3.559,0.327,52.671,-1.525,9.812,12.335,0,31.893,-0.001,621.564,0.035,1.56E-04,53.395,44.439,2.179,0.029,5.50E+05,0,0.057,0.591,0.736,0.442,0.029,0.12,2.865,4.965,4.79E-04,0,0,0,0,1.276,7.31E-04,4.111,13.273,48.443,0.02,4.432,12.827,974.037,339.072,0.01,0.797
6.635,234.402,5.732,-9.638,6.745,9.644,25.122,0.008,25.122,0.019,3.556,0.331,52.671,-1.525,9.812,12.57,0,32.154,-0.001,621.564,0.035,1.56E-04,53.324,44.439,2.161,0.029,5.48E+05,0,0.057,0.592,0.739,0.443,0.029,0.12,2.942,5.053,-8.89E-05,0,0,0,0,1.306,7.25E-04,4.111,13.273,48.122,0.02,4.465,12.826,974.03,339.072,0.01,0.797
6.645,234.459,5.636,-9.631,6.662,9.637,25.158,0.008,25.158,0.019,3.552,0.335,52.671,-1.525,9.812,12.806,0,32.417,-0.002,621.564,0.035,1.56E-04,53.255,44.439,2.145,0.029,5.46E+05,0,0.056,0.592,0.742,0.443,0.029,0.12,3.021,5.143,-2.42E-04,0,0,0,0,1.336,7.19E-04,4.111,13.273,47.8,0.02,4.498,12.826,974.024,339.071,0.01,0.798
6.655,234.515,5.539,-9.628,6.579,9.634,25.193,0.009,25.193,0.019,3.549,0.334,52.671,-1.525,9.812,12.928,0,32.684,-0.001,621.564,0.035,1.56E-04,53.22,44.439,2.136,0.029,5.43E+05,0,0.056,0.592,0.744,0.444,0.029,0.12,3.062,5.166,4.92E-05,0,0,0,0,1.374,7.13E-04,4.111,13.273,47.474,0.02,4.497,12.826,974.017,339.071,0.01,0.798
6.665,234.57,5.443,-9.63,6.496,9.636,25.229,0.009,25.229,0.019,3.546,0.327,52.671,-1.525,9.812,12.919,0,32.942,-0.001,621.564,0.035,1.56E-04,53.222,44.439,2.137,0.029,5.38E+05,0,0.055,0.593,0.745,0.445,0.029,0.12,3.059,5.113,4.42E-04,0,0,0,0,1.422,7.06E-04,4.111,13.273,47.146,0.02,4.455,12.825,974.011,339.071,0.01,0.799
6.675,234.624,5.347,-9.632,6.414,9.637,25.264,0.009,25.264,0.019,3.542,0.319,52.671,-1.525,9.812,12.914,0,33.194,-8.88E-04,621.564,0.035,1.56E-04,53.224,44.439,2.137,0.028,5.33E+05,0,0.054,0.594,0.746,0.445,0.029,0.12,3.057,5.061,2.35E-04,0,0,0,0,1.472,7.00E-04,4.111,13.273,46.815,0.02,4.414,12.825,974.004,339.071,0.01,0.799
6.685,234.677,5.25,-9.634,6.332,9.639,25.3,0.009,25.3,0.019,3.539,0.312,52.671,-1.525,9.812,12.913,0,33.439,-6.09E-04,621.564,0.035,1.56E-04,53.224,44.439,2.137,0.028,5.28E+05,0,0.053,0.595,0.747,0.446,0.029,0.12,3.057,5.01,-4.63E-04,0,0,0,0,1.522,6.94E-04,4.111,13.273,46.482,0.02,4.373,12.825,973.998,339.071,0.01,0.8
6.695,234.729,5.154,-9.635,6.251,9.64,25.335,0.009,25.335,0.019,3.536,0.306,52.671,-1.525,9.812,12.917,0,33.676,-3.04E-04,621.564,0.035,1.56E-04,53.223,44.439,2.137,0.028,5.23E+05,0,0.052,0.596,0.749,0.447,0.029,0.12,3.058,4.961,3.90E-05,0,0,0,0,1.574,6.88E-04,4.111,13.273,46.146,0.02,4.331,12.824,973.992,339.07,0.01,0.8
